id,ID_COSMOS,redshift,chimera_QSO_weight,resample_weight,log_stellar_mass_truth,MASS_MED_GAL,u_sdss,u_sdss_err,r_sdss,r_sdss_err,i_sdss,i_sdss_err,z_sdss,z_sdss_err,J_2mass,J_2mass_err,H_2mass,H_2mass_err,Ks_2mass,Ks_2mass_err,spitzer.irac.I1,spitzer.irac.I1_err,spitzer.irac.I2,spitzer.irac.I2_err,NUMBER,ALPHA_J2000,DELTA_J2000,zcosmos_row,sky_sep_arcsec,zcosmos_file,zcosmos_original_file,zcosmos_object_id,zcosmos_alpha,zcosmos_delta,zcosmos_snr,zcosmos_reference,zcosmos_redshift,delta_redshift_chimera_minus_zcosmos
022324.21+003251.8_686279_0.01,686279,0.5958999991416931,0.01,411.0,9.01063,9.01063,0.001312832348048687,2.7260175556875765e-05,0.0029030037112534046,6.344370922306553e-05,0.003960263915359974,6.465389742515981e-05,0.004301270470023155,8.336913015227765e-05,,,,,0.007886655628681183,0.0011318667093291879,0.005957219749689102,0.00012165543739683926,0.005506414454430342,0.00019137085473630577,686279,150.0449383661562,2.3401295594396174,1306,0.03476305788518802,ADP.2015-10-15T12_45_57.797.fits,zCOSMOS_BRIGHT_DR3_000832077_ZCMRa47_M1_Q1_9_1.fits,832077,150.044937,2.34012,1.778608915871299,2009ApJS..184..218L,,
141556.84+052029.5_583045_0.1,583045,0.1362999975681305,0.1,1.0,8.72292,8.72292,0.03146632760763168,0.0006242992240004241,0.09149032831192017,0.001199501333758235,0.06670640408992767,0.0006202736403793097,0.09803858399391174,0.0018428805051371455,0.14779095351696014,0.0071318792179226875,0.186475932598114,0.009065691381692886,0.2224353402853012,0.012293588370084763,0.1916186660528183,0.00437411293387413,0.20719438791275024,0.005059756804257631,583045,150.6858155334603,2.1833566346853805,473,0.03479677879296356,ADP.2015-10-15T12_45_10.647.fits,zCOSMOS_BRIGHT_DR3_000821980_ZCMRa96_M2_Q1_16_1.fits,821980,150.685806,2.183355,7.41385764622494,2009ApJS..184..218L,,
154735.22+361325.9_911911_0.1,911911,0.5351999998092651,0.1,2.0,10.3301,10.3301,0.009334652684628963,0.00022293147048912942,0.013166324235498905,0.0015862846048548818,0.01650330424308777,0.0017993306973949075,0.020542848855257034,0.0005479949759319425,0.0773884728550911,0.009601600468158722,0.0782850980758667,0.008549663238227367,0.10021530091762543,0.011930952779948711,0.21478934586048126,0.004553121980279684,0.19763261079788208,0.004455918911844492,911911,150.33204675674668,2.6833566718172817,6175,0.03482952874348801,ADP.2015-10-15T12_50_44.537.fits,zCOSMOS_BRIGHT_DR3_000844858_ZCMRa70_M1_Q4_4_1.fits,844858,150.332047,2.683347,4.270588251564296,2009ApJS..184..218L,,
095553.14+633742.7_313620_0.03,313620,0.36149999499320984,0.03,56.0,9.65243,9.65243,0.0059607625007629395,7.490654388675466e-05,0.016218725591897964,0.00015292182797566056,0.018253494054079056,0.00013182529073674232,0.026741262525320053,0.00015900364087428898,,,0.04038134962320328,0.002802603878080845,,,0.032882820814847946,0.0004230411723256111,0.03462659567594528,0.0006783587159588933,313620,150.41363658325395,1.7624744504272574,14418,0.03484730480599939,ADP.2015-10-15T12_57_20.337.fits,zCOSMOS_BRIGHT_DR3_000804304_ZCMRa81_M1_Q3_21_1.fits,804304,150.413635,1.762484,6.721568242381552,2009ApJS..184..218L,,
030214.27-072021.0_903376_0.1,903376,0.7437999844551086,0.1,2.0,10.9486,10.9486,0.007966971956193447,0.0002430762688163668,0.014763022772967815,0.00023000691726338118,0.022974718362092972,0.00018194058793596923,0.032792478799819946,0.0006556815933436155,,,0.07953616976737976,0.007442602422088385,0.10461524873971939,0.008151919580996037,0.1806904673576355,0.0022258232347667217,0.19775131344795227,0.0035931102465838194,903376,150.48537643893988,2.668023461663709,14954,0.03508113203260199,ADP.2015-10-15T12_57_49.497.fits,zCOSMOS_BRIGHT_DR3_000844078_ZCMRa99_M1_Q3_22_2.fits,844078,150.485367,2.668021,4.442762559232076,2009ApJS..184..218L,,
084347.84+203752.4_572427_0.1,572427,0.22100000083446503,0.1,1.0,8.80769,8.80769,0.03204157575964928,0.0006109849200583994,0.058012016117572784,0.0009128552628681064,0.04293293505907059,0.00046353592188097537,0.05556342378258705,0.0009477785788476467,,,0.08230666071176529,0.00988265872001648,0.12204423546791077,0.00814548134803772,0.23119238018989563,0.005437600426375866,0.3496452867984772,0.007686999626457691,572427,150.45454984048283,2.1689811926751505,15741,0.03509154368360269,ADP.2015-10-15T12_58_39.380.fits,zCOSMOS_BRIGHT_DR3_000823184_ZCMRa84_M1_Q3_9_1.fits,823184,150.454544,2.168989,3.743566319754462,2009ApJS..184..218L,,
035036.14+003747.4_736084_0.01,736084,0.38339999318122864,0.01,1.0,9.31746,9.31746,0.001785940956324339,6.494676199508831e-05,0.003163999877870083,6.04176711931359e-05,0.004389291629195213,7.039714546408504e-05,0.007056333124637604,9.915342525346205e-05,,,0.017451228573918343,0.001052427338436246,,,0.020229123532772064,0.0002055862423731014,0.022924846038222313,0.00024917226983234286,736084,150.62502201618906,2.4156801085941813,587,0.03521906240090906,ADP.2015-10-15T12_45_24.243.fits,zCOSMOS_BRIGHT_DR3_000829054_ZCMRa88_M2_Q1_25_1.fits,829054,150.625031,2.415684,1.475967940238353,2009ApJS..184..218L,,
084347.84+203752.4_612849_0.3,612849,0.21979999542236328,0.3,3.0,9.3827,9.3827,0.09322872012853622,0.0018306244164705276,0.16864308714866638,0.002726842649281025,0.12390157580375671,0.0013707142788916826,0.1625218242406845,0.0028335899114608765,,,0.25443848967552185,0.02959083952009678,0.3733012080192566,0.02433186210691929,0.6958742737770081,0.016308970749378204,1.051631212234497,0.02305764891207218,612849,149.99939973108562,2.228745589810062,2204,0.03537161690481701,ADP.2015-10-15T12_46_48.323.fits,zCOSMOS_BRIGHT_DR3_000825394_ZCMRa56_M1_Q4_8_2.fits,825394,149.99939,2.228747,17.79225271744193,2009ApJS..184..218L,,
073028.10+435330.8_278927_1,278927,0.28290000557899475,1.0,35.0,9.74766,9.74766,0.11928747594356537,0.0032952739857137203,0.15766549110412598,0.00291278469376266,0.16485659778118134,0.004706966690719128,0.24383366107940674,0.0059087201952934265,,,,,0.2809385359287262,0.06270543485879898,0.5157788991928101,0.01868950016796589,0.7928123474121094,0.029133137315511703,278927,149.59607589925716,1.7074419982216105,8560,0.03537948247265103,ADP.2015-10-15T12_52_51.783.fits,zCOSMOS_BRIGHT_DR3_000807952_ZCMRa21_M1_Q4_2_1.fits,807952,149.596069,1.707449,6.432665454407898,2009ApJS..184..218L,,
161400.30-011006.0_737847_0.01,737847,0.2498999983072281,0.01,3.0,9.05115,9.05115,0.0030439163092523813,6.414709059754387e-05,0.006085664499551058,8.077919483184814e-05,0.007451091893017292,7.5625313911587e-05,0.009649493731558323,9.38700613914989e-05,,,0.014255514368414879,0.0010029012337327003,0.019437775015830994,0.0013051556888967752,0.02089998684823513,0.0003857844858430326,0.02876872755587101,0.0006121972110122442,737847,149.99302883583022,2.4182382784538223,7122,0.03561503352444621,ADP.2015-10-15T12_51_30.397.fits,zCOSMOS_BRIGHT_DR3_000832362_ZCMRa57_M2_Q3_43_1.fits,832362,149.993027,2.418248,4.546477079101957,2009ApJS..184..218L,,
081205.39+160751.8_475557_0.1,475557,0.43549999594688416,0.1,10.0,10.5319,10.5319,0.0017501515103504062,0.00017152268264908344,0.01743345707654953,0.00021305867994669825,0.019388947635889053,0.00018186145462095737,0.03738030418753624,0.0005457092192955315,0.05634179711341858,0.005379935726523399,0.09940427541732788,0.008238970302045345,,,0.11546257883310318,0.0020801702048629522,0.1527957320213318,0.0035938993096351624,475557,150.53247959602754,2.0192829182722623,16946,0.03563624538561324,ADP.2015-10-15T12_59_36.227.fits,zCOSMOS_BRIGHT_DR3_000816314_ZCMRa93_M1_Q3_20_4.fits,816314,150.532471,2.019278,8.876880717696933,2009ApJS..184..218L,,
073028.10+435330.8_605240_0.03,605240,0.2818000018596649,0.03,14.0,8.96813,8.96813,0.006997521035373211,0.00010457466851221398,0.013802804052829742,0.00014366641698870808,0.015222199261188507,0.00017287765513174236,0.019739829003810883,0.00019333932141307741,,,,,0.023929722607135773,0.0021048157941550016,0.02392001822590828,0.0005734896403737366,0.03112577646970749,0.0008845083066262305,605240,149.53344947754104,2.2179803503669375,9850,0.035863740256326854,ADP.2015-10-15T12_53_51.190.fits,zCOSMOS_BRIGHT_DR3_000827662_ZCMRa16_M1_Q4_11_1.fits,827662,149.533447,2.21799,5.367952346642324,2009ApJS..184..218L,,
101408.51+640929.2_822153_0.1,822153,0.5130000114440918,0.1,11.0,9.37316,9.37316,0.0048682657070457935,0.0002262089547002688,0.010996316559612751,0.00037281744880601764,0.010232777334749699,0.00019772099039983004,0.014368650503456593,0.000600152590777725,0.018602803349494934,0.005081965122371912,0.043234147131443024,0.008166806772351265,,,0.041430581361055374,0.0010966927511617541,0.05839855968952179,0.0017313093412667513,822153,150.23071020006995,2.547124406594955,9447,0.035974349021316805,ADP.2015-10-15T12_53_35.220.fits,zCOSMOS_BRIGHT_DR3_000838224_ZCMRa78_M1_Q3_23_3.fits,838224,150.230713,2.547134,2.917333114111663,2009ApJS..184..218L,,
073941.87+390158.8_355750_0.3,355750,0.3871999979019165,0.3,1.0,10.1936,10.1936,0.01858646050095558,0.0005791335715912282,0.034193411469459534,0.0005107083707116544,0.03583265841007233,0.0004008838441222906,0.06293785572052002,0.0013909172266721725,,,0.1270410418510437,0.019857706502079964,0.17003676295280457,0.024240024387836456,0.4297095537185669,0.009267022833228111,0.6420892477035522,0.01444554328918457,355750,149.60181695925363,1.8287425303537028,16811,0.0362235109826593,ADP.2015-10-15T12_59_30.133.fits,zCOSMOS_BRIGHT_DR3_000814246_ZCMRa23_M1_Q4_26_1.fits,814246,149.601807,1.828744,5.519935314043405,2009ApJS..184..218L,,
074719.65+215245.9_706796_1,706796,0.4677000045776367,1.0,25.0,10.3086,10.3086,0.04990869015455246,0.0017001786036416888,0.09208521991968155,0.0016325771575793624,0.07885295897722244,0.001177088008262217,0.14451515674591064,0.004924563691020012,0.2049056440591812,0.05369122698903084,0.27824193239212036,0.06011544167995453,0.3756587505340576,0.07596655189990997,0.3542798161506653,0.01260861475020647,0.4647837281227112,0.020566094666719437,706796,150.27611193099852,2.368755282366302,8593,0.036284835001620566,ADP.2015-10-15T12_52_56.617.fits,zCOSMOS_BRIGHT_DR3_000830852_ZCMRa67_M1_Q1_2_1.fits,830852,150.276108,2.368746,9.137493950829459,2009ApJS..184..218L,,
084347.84+203752.4_536359_0.1,536359,0.22210000455379486,0.1,3.0,8.99512,8.99512,0.030961070209741592,0.0006105476059019566,0.05677445977926254,0.0009119943715631962,0.04195854067802429,0.00046192589798010886,0.05517761409282684,0.0009475415572524071,,,0.08495017141103745,0.009875777177512646,0.12456263601779938,0.008141263388097286,0.23181027173995972,0.005436607636511326,0.3498659133911133,0.007686073891818523,536359,150.17182387140934,2.116394765003915,14936,0.036412898361689636,ADP.2015-10-15T12_57_48.477.fits,zCOSMOS_BRIGHT_DR3_000818226_ZCMRa65_M2_Q4_8_1.fits,818226,150.171814,2.116397,3.579266276198801,2009ApJS..184..218L,,
083406.94+350602.9_722350_0.1,722350,0.46560001373291016,0.1,1.0,10.6,10.6,0.00044937978964298964,0.00011597792763495818,0.010819992981851101,0.00015402045391965657,0.012150101363658905,0.00012684449029620737,0.0247711930423975,0.0003541808691807091,0.06625505536794662,0.004502470139414072,0.09811361879110336,0.006242039147764444,0.1601383090019226,0.007626378908753395,0.176906019449234,0.003094751387834549,0.28273335099220276,0.005372490268200636,722350,150.67483954288386,2.393474956353258,8940,0.036427543585780195,ADP.2015-10-15T12_53_10.247.fits,zCOSMOS_BRIGHT_DR3_000828776_ZCMRa98_M3_Q1_23_2.fits,828776,150.674835,2.393484,4.439966501130118,2009ApJS..184..218L,,
025036.11+343832.7_854642_0.003,854642,0.8801000118255615,0.003,54.0,10.25,10.25,0.0010781862074509263,4.1123286791844293e-05,0.003006533719599247,6.444203609135002e-05,0.007522376254200935,7.993256440386176e-05,0.012462659738957882,7.710274076089263e-05,0.015509876422584057,0.000256827799603343,0.019288981333374977,0.0008982453146018088,,,0.023978039622306824,0.00016659520042594522,0.01834244281053543,0.00017685076454654336,854642,150.32783761435425,2.5951452214091275,4461,0.03643685101033951,ADP.2015-10-15T12_49_06.133.fits,zCOSMOS_BRIGHT_DR3_000837693_ZCMRa60_M1_Q1_31_1.fits,837693,150.327835,2.595155,3.678879791586672,2009ApJS..184..218L,,
022754.38-073455.0_358874_0.3,358874,0.9192000031471252,0.3,2.0,11.2666,11.2666,0.0016514831222593784,0.00045788203715346754,0.013150632381439209,0.0003756878722924739,0.013639231212437153,0.00024121317255776376,0.03900047764182091,0.0014420343795791268,0.09781133383512497,0.017687123268842697,0.11169105768203735,0.01889878511428833,,,0.21119734644889832,0.004138787277042866,0.2150782346725464,0.006657946854829788,358874,149.686636874348,1.8320765466430213,1276,0.036493576515029234,ADP.2015-10-15T12_45_56.827.fits,zCOSMOS_BRIGHT_DR3_000813889_ZCMRa21_M1_Q3_8_1.fits,813889,149.68663,1.832084,4.195957598682492,2009ApJS..184..218L,,
034430.03-005842.7_906258_0.0001,906258,0.2808000147342682,0.0001,86.0,9.95018,9.95018,0.0006684582913294435,1.7047517758328468e-05,0.015146738849580288,0.0001420103944838047,0.023289941251277924,0.00013990941806696355,0.03500508517026901,8.15245439298451e-05,0.05164569988846779,0.0001267298503080383,,,0.07914165407419205,0.0008738341857679188,0.038478706032037735,0.0002613487304188311,0.03247762843966484,0.00019862489716615528,906258,150.14799633174127,2.674411057381906,11402,0.03652192535191796,ADP.2015-10-15T12_54_51.967.fits,zCOSMOS_BRIGHT_DR3_000845719_ZCMRa60_M2_Q4_8_3.fits,845719,150.147995,2.674401,11.77298171463636,2009ApJS..184..218L,,
015450.35+132312.5_230041_0.03,230041,0.5745000243186951,0.03,8.0,10.9362,10.9362,0.0029344679787755013,7.468648254871368e-05,0.015101221390068531,0.00017407113045919687,0.03431328758597374,0.00017726300575304776,0.05289885774254799,0.00016685757145751268,0.07546831667423248,0.0021021568682044744,0.1156335100531578,0.0021670865826308727,,,0.11548059433698654,0.0009240733343176544,0.08714014291763306,0.0008219543960876763,230041,149.62484215067008,1.6263316193216095,10205,0.03655339118641271,ADP.2015-10-15T12_54_04.303.fits,zCOSMOS_BRIGHT_DR3_000807833_ZCMRa11_M1_Q1_26_1.fits,807833,149.624832,1.626332,8.863373576947078,2009ApJS..184..218L,,
012214.46+390702.2_611429_1,611429,1.2138999700546265,1.0,18.0,9.6,9.6,0.05898994579911232,0.001748383860103786,0.06971640139818192,0.0023590433411300182,0.09088550508022308,0.0013649854809045792,0.05530596524477005,0.003561928402632475,0.21177665889263153,0.059477195143699646,,,,,0.29381024837493896,0.010897841304540634,0.5511806011199951,0.021299121901392937,611429,149.7137503180528,2.2276937198189097,996,0.03676130544280584,ADP.2015-10-15T12_45_38.323.fits,zCOSMOS_BRIGHT_DR3_000826805_ZCMRa16_M1_Q1_9_6.fits,826805,149.713745,2.227685,2.37456371201977,2009ApJS..184..218L,,
023044.94-093123.0_347949_0.03,347949,0.762499988079071,0.03,4.0,10.7831,10.7831,0.0003419640997890383,4.862820787820965e-05,0.00284971809014678,6.254627805901691e-05,0.004849137272685766,7.050880958558992e-05,0.010413436219096184,0.00014872869360260665,0.019855573773384094,0.0015674951719120145,,,0.04071398451924324,0.002629554131999612,0.04782416298985481,0.0005010486929677427,0.040934670716524124,0.0007800060557201505,347949,149.58710683024407,1.817586243848353,1052,0.037248961319202495,ADP.2015-10-15T12_45_41.100.fits,zCOSMOS_BRIGHT_DR3_000814308_ZCMRa21_M2_Q3_9_2.fits,814308,149.587097,1.817583,2.15132172533731,2009ApJS..184..218L,,
081014.47+280337.1_346801_0.03,346801,0.8162000179290771,0.03,9.0,9.69242,9.69242,0.008184650912880898,0.00014935931540094316,0.012538423761725426,0.00017207064956892282,0.01529094111174345,0.00012777437223121524,0.01878640055656433,0.0002640817838255316,0.01916419342160225,0.001181961502879858,0.01830339804291725,0.0018076744163408875,,,0.02638995088636875,0.0004923587548546493,0.03332887589931488,0.0008775866590440273,346801,150.35457770846565,1.8161572850292609,7604,0.03740547975928902,ADP.2015-10-15T12_51_50.543.fits,zCOSMOS_BRIGHT_DR3_000810916_ZCMRa61_M2_Q2_6_1.fits,810916,150.354568,1.816161,3.202435900487723,2009ApJS..184..218L,,
075145.14+411535.8_320863_0.3,320863,0.4325999915599823,0.3,36.0,9.19012,9.19012,0.009171328507363796,0.0004187116865068674,0.04336699843406677,0.00064031285000965,0.029944395646452904,0.00039407541044056416,0.060099367052316666,0.0014195754192769527,0.06860695034265518,0.022071857005357742,0.14302308857440948,0.035935260355472565,0.10781904309988022,0.028811108320951462,0.6656872034072876,0.015331377275288105,0.9514197111129761,0.02201303280889988,320863,149.74655672040453,1.7749927176417657,18084,0.03748549420078626,ADP.2015-10-15T13_00_34.000.fits,zCOSMOS_BRIGHT_DR3_000807298_ZCMRa32_M2_Q4_11_1.fits,807298,149.746552,1.775002,2.585483062125487,2009ApJS..184..218L,,
075148.90+264829.5_524324_0.0003,524324,0.7443000078201294,0.0003,33.0,10.8854,10.8854,0.00014538344112224877,3.2107331207953393e-05,0.0023961642291396856,5.566652907873504e-05,0.007567461114376783,7.783665205352008e-05,0.014931492507457733,6.797572132200003e-05,,,0.038048889487981796,0.0005760348867624998,,,0.0556362047791481,0.00018453988013789058,0.03433454781770706,0.00011484231072245166,524324,149.87916988989443,2.0964846950657696,8196,0.03760325873368819,ADP.2015-10-15T12_52_25.160.fits,zCOSMOS_BRIGHT_DR3_000819527_ZCMRa45_M1_Q4_16_1.fits,819527,149.879166,2.096475,13.59915709658579,2009ApJS..184..218L,,
032455.28+000227.5_615274_0.001,615274,0.47749999165534973,0.001,181.0,10.3062,10.3062,0.000507376273162663,2.5673265554360114e-05,0.005160871427506208,8.115603122860193e-05,0.00958563107997179,9.097850124817342e-05,0.015326316468417645,6.655932520516217e-05,,,,,0.03736418858170509,0.0009213678422383964,0.025188514962792397,0.00018584952340461314,0.019669990986585617,0.00016143344691954553,615274,149.9552462649988,2.2326765553284917,13722,0.03761289935489476,ADP.2015-10-15T12_56_41.923.fits,zCOSMOS_BRIGHT_DR3_000825616_ZCMRa35_M2_Q2_25_2.fits,825616,149.955246,2.232687,5.395969818261753,2009ApJS..184..218L,,
085001.16+462600.5_378033_0.01,378033,0.5264999866485596,0.01,2.0,8.98839,8.98839,0.001925479038618505,4.2490108171477914e-05,0.004422856494784355,7.090213330229744e-05,0.004734160378575325,7.01830504112877e-05,0.0057221087627112865,8.862841059453785e-05,,,0.007097967900335789,0.0011250835377722979,0.00662811566144228,0.0009789739269763231,0.008028462529182434,0.0001547742576804012,0.007913239300251007,0.00022120962967164814,378033,150.49913944034785,1.8656235410614939,12460,0.03769647858236348,ADP.2015-10-15T12_55_40.097.fits,zCOSMOS_BRIGHT_DR3_000810224_ZCMRa73_M1_Q1_24_2.fits,810224,150.49913,1.865619,2.54306857893592,2009ApJS..184..218L,,
075209.09+414235.5_600048_0.1,600048,0.26159998774528503,0.1,7.0,10.0118,10.0118,0.01883629336953163,0.0003543168131727725,0.04167211055755615,0.0003732065379153937,0.048109788447618484,0.00027796675567515194,0.06361116468906403,0.0006027594208717346,0.07562243938446045,0.006825973745435476,,,,,0.08697116374969482,0.0014249247033149004,0.10943193733692169,0.002396524418145418,600048,149.91532789164827,2.209830564699194,5423,0.037778071356234615,ADP.2015-10-15T12_50_08.417.fits,zCOSMOS_BRIGHT_DR3_000825792_ZCMRa36_M2_Q1_13_1.fits,825792,149.915329,2.209841,10.01922592370528,2009ApJS..184..218L,,
154458.87+172826.7_653881_0.001,653881,0.6610999703407288,0.001,5.0,10.2316,10.2316,0.00044142070692032576,2.8692556952591985e-05,0.0033473866060376167,6.545444921357557e-05,0.006802320014685392,8.167687337845564e-05,0.010947204194962978,8.120750862872228e-05,0.017409279942512512,0.0002430250315228477,0.028623418882489204,0.0006466287886723876,0.040358301252126694,0.0007081030053086579,0.04445292428135872,0.0002815810439642519,0.033159077167510986,0.00022063111828174442,653881,150.7731494380757,2.2914796030338884,2781,0.03778485295664726,ADP.2015-10-15T12_47_35.743.fits,zCOSMOS_BRIGHT_DR3_000821631_ZCMRa97_M2_Q1_25_2.fits,821631,150.773148,2.29149,2.773393471440419,2009ApJS..184..218L,,
